trial,enrollment,phase
NCT06376305,12.0,
NCT05294536,50.0,PHASE1
NCT05341063,97.0,
NCT01037647,22.0,
NCT06331338,130.0,
NCT05822648,62.0,
NCT06703268,64.0,PHASE2
NCT02815722,16.0,PHASE1
NCT00824330,13.0,
NCT04601311,224.0,
NCT01541735,14.0,PHASE2;PHASE3
NCT01564550,30.0,
NCT00965510,50.0,
NCT02316483,57.0,
NCT00832481,60.0,
NCT01847144,143.0,PHASE4
NCT01525693,5000.0,
NCT00287404,30.0,
NCT06256549,272.0,PHASE2
NCT01416649,8.0,
NCT02455076,150.0,PHASE4
NCT00720889,20.0,
NCT06267391,264.0,
NCT00575874,150.0,PHASE2
NCT06323161,270.0,PHASE3
NCT06805786,150.0,
NCT01870141,61.0,
NCT01093794,28.0,PHASE1
NCT02274272,86.0,PHASE2
NCT02974244,7000.0,
NCT02437084,115.0,PHASE4
NCT01967849,2500.0,
NCT02887625,410.0,
NCT01731080,60.0,
NCT06440486,80.0,
NCT06739122,55.0,PHASE3
NCT04907019,24.0,PHASE1
NCT06814171,280.0,
NCT00667732,41.0,PHASE4
NCT01309698,24.0,PHASE4
NCT01106287,13.0,PHASE1
NCT02073058,75.0,
NCT05747118,18.0,
NCT02009813,9.0,
NCT05751720,30.0,PHASE1;PHASE2
NCT01820273,0.0,
NCT01417845,21.0,
NCT02372630,40.0,PHASE4
NCT01284465,56.0,
NCT00690287,24.0,PHASE1
NCT06445725,18.0,
NCT05073068,35.0,
NCT04634890,300.0,
NCT05322213,30.0,PHASE1
NCT05667220,20.0,PHASE4
NCT05134662,55.0,PHASE1
NCT01455441,40.0,PHASE4
NCT04025281,20.0,
NCT07112326,30.0,
NCT05167513,188.0,PHASE4
NCT01340079,89.0,PHASE1;PHASE2
NCT00225888,36.0,
NCT00371306,200.0,
NCT02361138,48.0,PHASE1
NCT00803660,1060.0,
NCT05929079,1000.0,PHASE3
NCT01836796,46.0,
NCT06813170,180.0,
NCT00609102,44.0,EARLY_PHASE1
NCT05016375,11.0,
NCT05208164,100.0,
NCT01349387,25.0,
NCT05563987,48.0,
NCT06167616,5048.0,
NCT07167004,216.0,
NCT06190158,125.0,EARLY_PHASE1
NCT00818935,65.0,
NCT01040468,7.0,PHASE3
NCT01127997,12.0,
NCT03960424,240.0,
NCT01260246,12.0,
NCT05960656,30.0,PHASE1
NCT01831102,43.0,
NCT06243172,60.0,
NCT00324675,28.0,
NCT00979628,375.0,PHASE4
NCT06055036,340.0,
NCT06643936,150.0,
NCT01415115,250.0,
NCT06199440,15.0,PHASE1;PHASE2
NCT01580813,13.0,
NCT06663813,400.0,
NCT02474823,45.0,
NCT03944616,181.0,
NCT01515384,19.0,PHASE1
NCT00223574,168.0,
NCT01293396,20.0,PHASE4
NCT01806727,260.0,
NCT06380322,600.0,
NCT01848795,90.0,PHASE4
NCT01035528,32.0,PHASE4
NCT02815943,18.0,
NCT01794143,5047.0,PHASE3
NCT06399835,120.0,PHASE4
NCT02783196,14.0,
NCT02913703,80.0,PHASE1
NCT00255541,580.0,PHASE3
NCT01967030,1035.0,
NCT04440449,20.0,
NCT05734989,59.0,
NCT00860613,162.0,
NCT02076880,14.0,
NCT06826703,64.0,
NCT00479973,70.0,PHASE2
NCT05547594,60.0,
NCT01328639,157.0,
NCT02064881,72.0,PHASE2;PHASE3
NCT01357304,105.0,
NCT01334684,100.0,
NCT06363747,50.0,PHASE2;PHASE3
NCT01393808,112.0,PHASE2
NCT04074603,150.0,
NCT02329366,30.0,
NCT06906653,204.0,
NCT05990595,60.0,
NCT05803421,2749.0,PHASE3
NCT06142006,120.0,
NCT06132204,16.0,PHASE1
NCT05822349,204.0,
NCT02087826,1017.0,
NCT01231178,96.0,
NCT05548218,18.0,
NCT06519903,65.0,
NCT00906529,0.0,PHASE4
NCT05504239,235.0,PHASE3
NCT06268977,400.0,
NCT01186965,20.0,
NCT00955747,494.0,PHASE3
NCT02020343,22.0,
NCT04541797,160.0,
NCT01693510,110.0,
NCT00961662,161.0,PHASE2
NCT05418946,1400.0,
NCT02650830,362.0,
NCT06658067,17.0,
NCT01455909,0.0,PHASE3
NCT05872620,1500.0,PHASE3
NCT00921882,51.0,
NCT00359879,377.0,PHASE3
NCT02459496,200.0,
NCT01342042,36.0,PHASE2
NCT07085741,10.0,
NCT00824694,348.0,
NCT01275794,1849.0,
NCT01043445,8.0,
NCT02868177,66.0,PHASE2;PHASE3
NCT00639457,44.0,
NCT06863532,80.0,
NCT01855763,300.0,PHASE2;PHASE3
NCT06005987,40.0,
NCT04437485,46.0,PHASE2
NCT04767750,101.0,
NCT01229891,90.0,PHASE2
NCT05347459,100.0,
NCT01397942,92.0,
NCT02475070,28.0,PHASE4
NCT02246400,74.0,
NCT00888836,60.0,
NCT01901952,211.0,
NCT01047813,50.0,
NCT00361023,25.0,
NCT04604223,1506.0,PHASE4
NCT05654805,92.0,
NCT03118739,60.0,PHASE2
NCT00907881,1069.0,
NCT00363233,80.0,PHASE2;PHASE3
NCT01834378,96.0,
NCT00993824,21.0,PHASE2;PHASE3
NCT01980524,8.0,PHASE2;PHASE3
NCT04484779,67.0,
NCT05928572,159.0,
NCT01783275,20.0,
NCT06246175,32.0,PHASE1
NCT05026528,300.0,
NCT01970033,450.0,PHASE3
NCT07011147,240.0,
NCT01159249,245.0,PHASE3
NCT06516640,60.0,
NCT04129268,21.0,
NCT04605991,187.0,PHASE3
NCT04243174,57.0,
NCT01017523,268.0,PHASE3
NCT01484353,0.0,
NCT04517201,120.0,
NCT00574912,20.0,PHASE1
NCT06284681,60.0,
NCT06993792,1200.0,PHASE3
NCT06039293,0.0,
NCT05251506,80.0,
NCT01677104,63.0,
NCT02109835,250.0,
NCT00256256,10.0,
NCT05131451,164.0,
NCT06563401,900000.0,
NCT01296100,730.0,
NCT05166447,4000.0,
NCT05662475,66.0,
NCT05459701,50.0,PHASE4
NCT05253521,120.0,
NCT05295706,50.0,
NCT04298515,180.0,
NCT00943917,155.0,PHASE2
NCT02792400,24.0,
NCT07053306,29.0,PHASE1
NCT06467955,60.0,
NCT05314855,30.0,
NCT06259318,31.0,
NCT00143520,441.0,PHASE2;PHASE3
NCT02422446,2.0,PHASE3
NCT06304844,300.0,
NCT00402909,28.0,PHASE4
NCT05252793,82.0,
NCT07088718,44671.0,
NCT04383197,30.0,
NCT01516320,56.0,
NCT03014479,219.0,PHASE4
NCT02025673,200.0,
NCT02343471,26.0,
NCT04791787,35.0,
NCT01911104,84.0,
NCT01494935,24.0,
NCT00795691,105.0,
NCT01970046,360.0,PHASE3
NCT05214573,500000.0,
NCT02711839,54.0,
NCT00786019,47.0,
NCT00374907,156.0,PHASE3
NCT01034111,30.0,PHASE3
NCT02459834,50.0,
NCT03983499,456.0,
NCT05709847,70.0,
NCT00918138,219.0,PHASE3
NCT01600924,1018.0,
NCT03082859,14.0,
NCT05015946,10.0,
NCT06526273,210.0,
NCT04092569,120.0,
NCT02001766,45.0,PHASE1;PHASE2
NCT02004366,295.0,PHASE4
NCT04093752,917.0,PHASE3
NCT05504226,214.0,PHASE3
NCT00732524,80.0,PHASE4
NCT02288273,239.0,PHASE4
NCT06180837,70.0,
NCT00255645,4500.0,
NCT05849428,10.0,
NCT06118008,54.0,PHASE2
NCT06558708,60.0,PHASE2
NCT00455988,360.0,
NCT04673656,60.0,
NCT00901472,105.0,
NCT00721019,11.0,
NCT02485132,2.0,
NCT01270763,4108.0,
NCT04678284,10.0,
NCT00443755,28.0,PHASE2
NCT05860413,57.0,
NCT01921322,118.0,
NCT05564039,282.0,PHASE4
NCT02320344,47.0,
NCT07053293,22.0,EARLY_PHASE1
NCT00237549,3057.0,
NCT07095543,100.0,
NCT06242808,210.0,
NCT05893576,50.0,PHASE1
NCT02438397,80.0,PHASE4
NCT05668442,24.0,
NCT00609856,36.0,PHASE4
NCT06779929,50000.0,
NCT04533945,40.0,
NCT01805245,78.0,
NCT06457139,116.0,
NCT00845130,42.0,
NCT02015130,2246.0,
NCT00627471,9.0,PHASE4
NCT06037252,350.0,PHASE2
NCT00413348,48.0,
NCT02444325,84.0,
NCT01339520,104.0,
NCT01625507,73.0,PHASE2
NCT02333734,23.0,
NCT01387334,60.0,PHASE2
NCT05524909,355.0,
NCT00486109,74.0,
NCT01980914,11.0,
NCT02152852,287.0,
NCT03096535,16.0,
NCT01375491,39.0,PHASE4
NCT07063797,310.0,
NCT05814107,94.0,PHASE1
NCT04433598,208.0,
NCT00724087,12.0,
NCT01488916,45.0,
NCT01254084,16.0,PHASE1;PHASE2
NCT01158417,15.0,
NCT00714844,20.0,
NCT00815399,150.0,PHASE4
NCT00362193,165.0,PHASE4
NCT01823458,152.0,
NCT01153048,150.0,PHASE1
NCT05774015,300.0,
NCT01231308,50.0,
NCT06974825,67.0,PHASE2
NCT02558270,20.0,PHASE2
NCT01399645,35.0,PHASE2
NCT00824395,0.0,
NCT02089477,37.0,
NCT03959501,60.0,PHASE4
NCT01104701,121.0,PHASE2
NCT02818192,500.0,
NCT00606034,21.0,PHASE4
NCT04754464,120.0,
NCT00941447,15.0,
NCT01182935,3509.0,
NCT00555217,1448.0,PHASE3
NCT00544518,240.0,PHASE2
NCT07057518,80.0,
NCT00364988,60.0,
NCT06319703,270.0,
NCT06517602,52.0,
NCT01161030,32.0,
NCT05367063,54.0,PHASE4
NCT07096063,887132.0,
NCT05195138,96.0,
NCT06085378,630.0,
NCT06108076,10.0,EARLY_PHASE1
NCT01142297,24.0,
NCT01056497,15.0,PHASE4
NCT06327503,24.0,
NCT05911256,318.0,
NCT01313156,1962.0,
NCT04625751,90.0,
NCT00390637,1020.0,PHASE4
NCT02694172,67.0,
NCT02037867,2000.0,
NCT02765399,23.0,PHASE4
NCT06135935,12.0,
NCT05282680,48000.0,
NCT06297603,320.0,PHASE3
NCT00747175,52.0,PHASE1
NCT03990857,123.0,
NCT02826044,30.0,PHASE1
NCT03130244,15.0,
NCT02350478,49.0,PHASE4
NCT03013985,247.0,PHASE4
NCT02291250,16.0,
NCT05370560,3325.0,
NCT00486941,151.0,PHASE3
NCT01689051,20.0,
NCT02451631,184.0,
NCT06457802,4.0,
NCT04763772,29.0,
NCT00924534,61.0,PHASE2
NCT02479399,11412.0,
NCT01853332,210.0,
NCT03718832,500.0,
NCT05702463,30.0,PHASE1
NCT04981847,63.0,
NCT05333835,455.0,PHASE2
NCT01624259,599.0,PHASE3
NCT02868788,10.0,
NCT05501483,60.0,
NCT00525330,213.0,PHASE2
NCT01237314,46.0,
NCT00737347,39.0,PHASE3
NCT06035874,100.0,
NCT01011062,23.0,
NCT01779362,267.0,PHASE3
NCT02827903,237.0,PHASE3
NCT04283942,60.0,
NCT06221969,1000.0,PHASE3
NCT02009995,72.0,
NCT04057677,12.0,
NCT01415544,100.0,
NCT06890299,40.0,PHASE1
NCT00879125,219.0,
NCT02497170,9.0,
NCT01333592,136.0,PHASE3
NCT01993511,24.0,
NCT01039116,240.0,
NCT00308347,1513.0,PHASE3
NCT01727349,1035.0,
NCT02089438,24.0,PHASE4
NCT01883258,116.0,
NCT01213940,20.0,
NCT02562573,24.0,PHASE2
NCT05032001,30.0,
NCT04754581,12.0,
NCT06109311,520.0,PHASE3
NCT06419816,471.0,
NCT01841697,642.0,PHASE3
NCT05347862,344.0,
NCT00666861,2.0,
NCT01145742,56.0,
NCT02500329,54.0,PHASE4
NCT00770302,34.0,PHASE1
NCT01475201,347.0,
NCT03001999,12.0,
NCT04127448,33.0,
NCT06989723,120.0,PHASE4
NCT00857870,96.0,PHASE4
NCT03781102,92.0,
NCT05986253,10.0,
NCT04120571,25.0,
NCT02285218,200.0,
NCT06224790,60.0,PHASE4
NCT01307410,5000.0,
NCT00163683,24.0,
NCT01595594,30.0,PHASE3
NCT02775253,11.0,PHASE4
NCT06614101,235.0,
NCT06951412,65.0,
NCT00145392,10.0,
NCT06974487,30.0,PHASE1
NCT00718874,30.0,
NCT05847075,66.0,
NCT01409330,40.0,
NCT04152811,48.0,
NCT01474161,96.0,PHASE1
NCT00456105,10.0,
NCT07122102,200.0,
NCT05152277,90.0,PHASE1
NCT05921344,200.0,
NCT00441363,66.0,PHASE3
NCT04203147,200.0,
NCT06590649,168.0,
NCT06016478,36.0,
NCT01687582,10.0,
NCT00547027,85.0,PHASE2;PHASE3
NCT01729156,36.0,PHASE4
NCT06988553,45.0,PHASE1
NCT05575206,20.0,
NCT00499148,59.0,PHASE2;PHASE3
NCT06481085,324.0,PHASE2
NCT05525117,0.0,
NCT06704022,30.0,PHASE1
NCT00320502,60.0,PHASE2
NCT02749032,24.0,PHASE1
NCT02315287,190.0,PHASE4
NCT06989008,20.0,
NCT00482768,2493.0,
NCT01875341,16.0,PHASE3
NCT04196231,258.0,PHASE4
NCT01607944,20.0,
NCT06745544,490.0,
NCT03983187,200.0,
NCT06319716,324.0,
NCT01771185,24.0,
NCT05761743,80.0,
NCT01886989,18.0,
NCT01775813,104.0,PHASE4
NCT04274660,594.0,
NCT02246582,118.0,
NCT00993603,66.0,
NCT02701569,60.0,
NCT01548222,20.0,
NCT05553145,200.0,
NCT06784375,72.0,
NCT02178501,126.0,
NCT00362765,8.0,PHASE2;PHASE3
NCT05571306,512.0,
NCT06239506,340.0,
NCT02299050,23.0,PHASE4
NCT06923046,160.0,
NCT05498688,12.0,
NCT01832181,287.0,
NCT01179165,104.0,
NCT00239707,41.0,PHASE1
NCT05822544,564.0,PHASE1
NCT05662332,795.0,PHASE3
NCT00419484,1000.0,
NCT02262208,69.0,
NCT04072523,621.0,
NCT01528059,110.0,PHASE2;PHASE3
NCT00320879,52.0,PHASE4
NCT01402388,22.0,
NCT06650969,10000.0,
NCT01524705,102.0,PHASE4
NCT05202067,103.0,
NCT01768208,569.0,PHASE4
NCT06376240,40.0,
NCT04259489,210.0,
NCT06256523,72.0,PHASE1;PHASE2
NCT04745780,75.0,
NCT00608179,32.0,
NCT00614939,572.0,PHASE3
NCT01702012,240.0,
NCT00261352,1000.0,PHASE3
NCT00536549,127.0,
NCT05023538,182.0,
NCT05615558,48.0,
NCT04874415,75.0,
NCT07066891,400.0,
NCT04419779,320.0,
NCT01920256,60.0,
NCT01930136,103.0,
NCT04955834,344.0,PHASE3
NCT02024399,48.0,
NCT01726621,55.0,
NCT04790006,54.0,PHASE1
NCT00947024,18.0,PHASE1
NCT06935396,67.0,
NCT05523362,56.0,
NCT00673231,1240.0,PHASE3
NCT01846377,200.0,
NCT01199692,250.0,
NCT01876563,30.0,PHASE4
NCT02284893,461.0,PHASE3
NCT03653091,9.0,
NCT06831162,4809.0,
NCT06028503,60.0,
NCT04057261,0.0,PHASE3
NCT05752851,60.0,
NCT05572502,150.0,
NCT05806502,12.0,
NCT00951899,38.0,PHASE4
NCT06740435,50.0,
NCT06428968,30.0,
NCT02148250,17.0,PHASE2
NCT01353391,500.0,PHASE3
NCT05651724,10000.0,
NCT00961480,24.0,PHASE1
NCT05549583,26.0,PHASE1
NCT01455922,0.0,PHASE3
NCT02509065,24.0,
NCT04455867,500.0,
NCT04341935,0.0,PHASE4
NCT01184768,3509.0,
NCT04831697,60.0,
NCT01067924,55.0,
NCT03031886,20.0,
NCT02021695,249.0,
NCT01970319,110.0,
NCT05040087,127.0,
NCT05536804,140.0,PHASE2
NCT01778738,125.0,
NCT01880827,36.0,PHASE1
NCT06926842,216.0,PHASE2
NCT05029583,5000.0,
NCT01341795,100.0,
NCT02048839,680.0,
NCT05305287,60.0,PHASE4
NCT02583438,100.0,PHASE4
NCT02811055,20.0,PHASE2
NCT00590226,130.0,PHASE4
NCT00695526,30.0,PHASE3
NCT05093517,4.0,EARLY_PHASE1
NCT04334213,48.0,PHASE1
NCT02669524,20.0,
NCT06264661,23.0,
NCT01701570,35.0,
NCT01115205,59.0,
NCT04283201,30.0,PHASE2
NCT06903728,200.0,
NCT01576328,61.0,PHASE1;PHASE2
NCT01043965,61.0,PHASE1;PHASE2
NCT00360334,235.0,PHASE3
NCT01755468,24.0,PHASE3
NCT05427890,460.0,
NCT03315780,12.0,PHASE4
NCT06908486,319.0,
NCT00643773,60.0,PHASE2;PHASE3
NCT05145673,36.0,
NCT01805830,189.0,PHASE3
NCT02286128,75.0,
NCT04493814,86.0,
NCT06283849,30.0,PHASE2
NCT04884425,60.0,
NCT01424891,31.0,
NCT00549874,27.0,
NCT06981286,2000.0,
NCT01509001,20.0,PHASE4
NCT01072565,91.0,
NCT01427699,7.0,PHASE2
NCT03071016,2000.0,
NCT04523155,34.0,
NCT01656850,40.0,
NCT01264796,250.0,
NCT04039503,475.0,PHASE3
NCT06976619,60.0,PHASE2
NCT05633628,400.0,
NCT01663207,20.0,
NCT01422421,798.0,PHASE4
NCT01993121,40.0,
NCT05433584,780.0,PHASE4
NCT05678543,2500.0,
NCT02226640,80.0,
NCT01344668,411.0,
NCT04014582,42.0,
NCT06978023,162.0,PHASE2
NCT01375686,486.0,
NCT05601583,20.0,PHASE1
NCT00410722,90.0,PHASE2
NCT02548767,36.0,
NCT02551900,48.0,
NCT07111416,45.0,
NCT00241085,392.0,PHASE4
NCT02914691,40.0,PHASE4
NCT04356742,198.0,PHASE3
NCT04765631,582.0,
NCT00912002,6.0,PHASE1
NCT05854875,24.0,
NCT01145599,374.0,
NCT02575599,172.0,
NCT05362058,928.0,PHASE3
NCT01173315,75.0,PHASE2
NCT04595968,267.0,
NCT02122250,1041.0,
NCT00855010,42.0,
NCT02481466,232.0,
NCT00149331,86.0,PHASE4
NCT04509245,24.0,
NCT02931630,72.0,
NCT06269107,485.0,PHASE3
NCT06285487,50.0,
NCT05741125,60.0,
NCT05516797,178.0,
NCT02344186,12.0,PHASE4
NCT02251301,52.0,
NCT06448130,984.0,PHASE4
NCT03646292,51.0,PHASE4
NCT06398093,30.0,
NCT02836808,1200.0,
NCT01572610,11.0,PHASE2
NCT06539923,839.0,
NCT04426422,52.0,PHASE4
NCT04645875,16.0,
NCT00366301,500.0,PHASE4
NCT06115265,40.0,
NCT04043065,10.0,EARLY_PHASE1
NCT05359432,120.0,PHASE4
NCT01024790,29.0,PHASE1
NCT00295256,100.0,
NCT04702672,38.0,
NCT02346344,20.0,
NCT06652763,60.0,
NCT01884363,26.0,
NCT06500221,45.0,
NCT00932048,0.0,
NCT00849576,15.0,PHASE3
NCT00466518,16.0,
NCT04307797,10.0,PHASE4
NCT05626842,197.0,
NCT01607294,60.0,PHASE2
NCT01597531,1.0,PHASE4
NCT01356953,10.0,
NCT05129345,150.0,
NCT02135328,123.0,
NCT00412906,48.0,
NCT05292833,60.0,
NCT01346033,270.0,
NCT00776243,30.0,
NCT01763346,88.0,
NCT00496145,567.0,
NCT07109700,216.0,PHASE2
NCT04921306,14.0,PHASE2
NCT00916604,24.0,PHASE1
NCT00548158,19.0,
NCT04701424,30.0,
NCT06147245,96.0,
NCT06236672,348.0,
NCT04383639,20.0,
NCT01736865,127.0,PHASE2;PHASE3
NCT04245267,800.0,
NCT04653207,64.0,
NCT04456192,31.0,
NCT05570734,400.0,
NCT00829699,31.0,EARLY_PHASE1
NCT01335763,100.0,
NCT04639414,192.0,PHASE4
NCT07030868,1.0,PHASE2
NCT00388050,85.0,
NCT01221090,376.0,PHASE4
NCT01379690,1162.0,
NCT01282060,986.0,
NCT01901861,12.0,
NCT01917669,0.0,
NCT01235429,100.0,
NCT02844153,1000.0,
NCT01360567,102.0,PHASE3
NCT07156500,204.0,PHASE3
NCT00901992,186.0,
NCT04892199,104.0,PHASE4
NCT01456806,468.0,
NCT04663282,179.0,PHASE2
NCT02386982,24.0,PHASE1
NCT00797186,150.0,
NCT02190669,12.0,
NCT02325466,70.0,PHASE3
NCT00398853,100.0,PHASE4
NCT04432337,0.0,
NCT06248775,24.0,
NCT01843387,30.0,PHASE1;PHASE2
NCT02048904,142.0,PHASE4
NCT07075133,45.0,
NCT06338215,10000.0,
NCT04632823,100.0,
NCT06461377,50.0,PHASE4
NCT02885428,47.0,
NCT02019264,14673.0,PHASE4
NCT00698932,568.0,PHASE3
NCT02525263,1.0,PHASE2
NCT01250106,20.0,PHASE1;PHASE2
NCT01688778,165.0,
NCT00528879,915.0,PHASE3
NCT00753896,134.0,PHASE3
NCT01232946,30.0,
NCT01771042,120.0,
NCT01845831,292.0,PHASE4
NCT02443753,7.0,
NCT00862875,42.0,PHASE4
NCT06902857,1002.0,
NCT02173457,740.0,PHASE3
NCT05538819,1018.0,
NCT01869608,121.0,
NCT04567225,39.0,PHASE4
NCT02360774,30.0,PHASE4
NCT05454059,102.0,
NCT04502212,16.0,
NCT04676906,18.0,PHASE1
NCT02330484,400.0,
NCT00939250,20.0,PHASE4
NCT02513641,8.0,
NCT00673894,22.0,
NCT06559722,510.0,PHASE3
NCT00289237,61301.0,
NCT06621030,15.0,
NCT02340507,15.0,
NCT00575471,250.0,PHASE2
NCT01977833,30.0,
NCT01930448,0.0,
NCT01560676,384.0,PHASE2;PHASE3
NCT04658082,5.0,
NCT01076023,1000.0,
NCT06688123,273.0,PHASE2
NCT02132442,12.0,PHASE3
NCT02288351,0.0,
NCT01173939,10000.0,
NCT00730275,35.0,PHASE1
NCT00411411,49.0,PHASE3
NCT02821871,24.0,PHASE1
NCT00956735,30.0,
NCT05267925,1.0,
NCT05999110,200.0,
NCT00613782,88.0,PHASE2;PHASE3
NCT00725127,3200.0,PHASE4
NCT06050577,64.0,PHASE2
NCT04097600,274.0,PHASE1
NCT01396564,56.0,PHASE1;PHASE2
NCT05950516,478.0,PHASE3
NCT03985384,140.0,PHASE4
NCT01954147,100.0,PHASE1;PHASE2
NCT01870713,50.0,
NCT01984762,134.0,
NCT04226027,300.0,
NCT06439056,12.0,PHASE1
NCT01022645,42.0,
NCT04405895,24.0,
NCT00434499,0.0,PHASE2
NCT00936663,3.0,PHASE4
NCT01341587,14.0,
NCT06703658,35.0,PHASE1
NCT01991548,52.0,
NCT06291155,20.0,PHASE4
NCT04867785,281.0,PHASE2
NCT05459285,68.0,PHASE1
NCT01729117,30.0,
NCT06837103,250.0,
NCT00699322,36.0,PHASE4
NCT02036892,115.0,PHASE3
NCT01086111,30.0,
NCT01361971,20.0,
NCT05633706,300.0,
NCT00972452,30.0,
NCT00151749,260.0,PHASE3
NCT02659748,21.0,
NCT02129985,100.0,PHASE4
NCT02122835,0.0,
NCT05699408,513.0,PHASE3
NCT05483140,217.0,
NCT05127291,73.0,
NCT01412710,92.0,
NCT05888688,80.0,
NCT01472341,507.0,
NCT01779375,91.0,PHASE3
NCT06968728,400.0,
NCT04931836,77.0,
NCT01485614,200.0,PHASE3
NCT02106104,48.0,PHASE4
NCT00254085,20.0,PHASE4
NCT05834868,805.0,PHASE3
NCT01931982,20.0,PHASE4
NCT01278823,18.0,
NCT04807959,2200.0,
NCT05256615,41.0,
NCT04207541,130.0,
NCT02123901,33.0,
NCT00698230,302.0,PHASE2
NCT05491252,612.0,
NCT00320008,160.0,
NCT05887817,100.0,PHASE4
NCT06417489,160.0,PHASE4
NCT02553382,104.0,
NCT06972472,600.0,PHASE3
NCT00954577,1000.0,
NCT01788930,53.0,
NCT07042399,300.0,
NCT06111833,1500.0,
NCT02503943,90.0,PHASE4
NCT06832059,20.0,
NCT01619059,315.0,PHASE3
NCT02611596,0.0,
NCT01891786,211.0,
NCT05222373,0.0,
NCT03403556,140.0,PHASE4
NCT00413465,32.0,
NCT00518167,522.0,
NCT02388100,70.0,
NCT02653209,525.0,PHASE4
NCT05290506,50.0,PHASE3
NCT01339208,35.0,
NCT05346250,220.0,
NCT05426018,200.0,PHASE2
NCT01617824,45.0,PHASE4
NCT04805996,10.0,
NCT00831194,70.0,
NCT02748239,182.0,
NCT01501877,20.0,
NCT04256304,59.0,
NCT00922649,58.0,
NCT00747149,598.0,PHASE4
NCT01634997,330.0,
NCT01449773,12.0,
NCT06900075,88.0,PHASE3
NCT04192292,30.0,
NCT01693406,59.0,
NCT04807348,533.0,PHASE3
NCT00911625,114.0,PHASE4
NCT01787617,113.0,
NCT02845791,318.0,
NCT05887180,209.0,
NCT05694741,31.0,PHASE1
NCT01732705,20.0,
NCT05641402,148.0,
NCT02263677,0.0,PHASE4
NCT06273657,500.0,
NCT03072901,244.0,
NCT01469312,20.0,
NCT02689765,160.0,PHASE4
NCT03710811,150.0,
NCT05187806,60.0,
NCT05566847,817.0,
NCT01674049,11.0,
NCT02355717,400.0,
NCT06526650,1780.0,
NCT01137474,2996.0,PHASE3
NCT05378282,40.0,
NCT04319003,63.0,
NCT05066542,60.0,
NCT02673554,30.0,PHASE1
NCT00638131,1.0,PHASE3
NCT00425009,70.0,PHASE1;PHASE2
NCT05280925,137.0,
NCT01473017,0.0,
NCT01773668,17.0,
NCT04553380,150.0,
NCT06382246,30.0,
NCT01087242,480.0,PHASE3
NCT01101269,6.0,
NCT01659294,140.0,
NCT00979394,1513.0,
NCT00994266,116.0,PHASE3
NCT01541956,3091.0,PHASE4
NCT01969357,200.0,PHASE2
NCT06533007,40.0,
NCT04322032,34.0,PHASE1
NCT03645421,61.0,PHASE2
NCT01182948,40.0,
NCT05874141,288.0,
NCT00283777,30.0,PHASE4
NCT01804881,30.0,
NCT04175665,1133.0,
NCT04326192,10.0,
NCT07032844,5000.0,
NCT01451398,353.0,PHASE3
NCT05072587,24.0,
NCT00202033,150.0,PHASE4
NCT05492448,120.0,
NCT01211717,50.0,
NCT06716424,105.0,PHASE4
NCT00699023,13.0,PHASE4
NCT02236962,42.0,
NCT00937222,60.0,
NCT01305551,0.0,PHASE1
NCT00641251,120.0,
NCT04166032,15.0,
NCT02510521,18.0,
NCT07121504,40.0,
NCT05318326,450.0,PHASE3
NCT01346527,79.0,
NCT05838586,34.0,
NCT04738799,20.0,
NCT00353587,396.0,PHASE2;PHASE3
NCT00513214,68.0,PHASE1;PHASE2
NCT01143948,45.0,PHASE4
NCT02128815,366.0,
NCT01813708,200.0,
NCT04881110,60.0,PHASE4
NCT05550688,12941.0,
NCT05092945,40.0,
NCT01755572,22.0,PHASE4
NCT04282395,284.0,
NCT06694012,2000.0,
NCT01677611,10.0,PHASE1
NCT05692934,40.0,PHASE1
NCT02082132,916.0,
NCT04049149,884.0,
NCT00666458,822.0,PHASE3
NCT05766735,200.0,
NCT02137720,812.0,
NCT00414986,1565.0,
NCT01153438,8.0,
NCT01939782,30.0,
NCT00151762,780.0,PHASE3
NCT05937737,76.0,
NCT04023539,30.0,
NCT05988957,15.0,
NCT02705430,60.0,
NCT07120828,260.0,PHASE4
NCT00442884,30.0,
NCT06879158,50.0,PHASE1
NCT00991055,40.0,PHASE4
NCT02179385,300.0,
NCT00612950,8.0,
NCT00220961,602.0,PHASE3
NCT06042153,157.0,PHASE4
NCT02486172,434.0,
NCT02899572,64.0,
NCT02887898,80.0,
NCT00732121,20.0,PHASE4
NCT06058338,600.0,
NCT05752955,3240.0,
NCT01052025,200.0,PHASE4
NCT01349374,80.0,
NCT05606913,731.0,PHASE3
NCT02316522,158.0,
NCT06635057,130.0,PHASE4
NCT06945419,165.0,PHASE1
NCT00791128,22.0,PHASE2
NCT04810507,89.0,PHASE4
NCT06739044,494.0,PHASE3
NCT01798264,44.0,PHASE1
NCT00438698,210.0,
NCT00574340,20.0,EARLY_PHASE1
NCT01155518,5.0,PHASE2
NCT02297620,8687.0,
NCT00545727,36.0,
NCT00357370,163.0,PHASE2;PHASE3
NCT00300105,400.0,PHASE3
NCT01329822,76.0,
NCT02776722,1.0,
NCT00741429,649.0,
NCT01932775,99.0,PHASE3
NCT04132934,1200.0,
NCT07064499,440.0,
NCT00596687,234.0,PHASE4
NCT01493258,0.0,
NCT01413035,30.0,PHASE1;PHASE2
NCT03686657,115.0,PHASE1;PHASE2
NCT00688363,300.0,PHASE4
NCT01779115,126000.0,
NCT01877213,600.0,
