start_date,phase,status,trials
2019-03-20,PHASE1;PHASE2,COMPLETED,2
2017-04-06,PHASE2,SUSPENDED,1
2022-04-15,PHASE3,COMPLETED,2
2022-12-09,EARLY_PHASE1,RECRUITING,1
2018-11-12,PHASE1;PHASE2,RECRUITING,1
2021-04-01,EARLY_PHASE1,COMPLETED,3
2014-09-19,,TERMINATED,1
2021-09-27,PHASE2,COMPLETED,2
2020-02-24,PHASE1,WITHDRAWN,1
2012-09-17,PHASE3,COMPLETED,2
2024-03-08,EARLY_PHASE1,RECRUITING,1
2023-03-04,,COMPLETED,3
2025-08-08,PHASE3,NOT_YET_RECRUITING,1
2017-02-07,PHASE3,TERMINATED,1
2013-05-14,PHASE3,COMPLETED,2
2018-11-15,,ACTIVE_NOT_RECRUITING,2
2024-04-27,,NOT_YET_RECRUITING,1
2022-02-07,,WITHDRAWN,2
2015-06-23,,UNKNOWN,1
2017-02-02,,TERMINATED,3
2018-05-10,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2023-10-29,PHASE1;PHASE2,RECRUITING,1
2019-12-18,PHASE2,UNKNOWN,3
2019-08-02,PHASE4,UNKNOWN,1
2022-02-15,,ENROLLING_BY_INVITATION,1
2021-12-21,PHASE1;PHASE2,COMPLETED,1
2019-04-19,PHASE1;PHASE2,COMPLETED,2
2016-12-16,PHASE1;PHASE2,TERMINATED,1
2019-10-01,PHASE2;PHASE3,COMPLETED,2
2022-04-29,PHASE1,UNKNOWN,1
2024-02-27,PHASE1,ACTIVE_NOT_RECRUITING,1
2021-05-17,,TERMINATED,2
2019-10-21,PHASE2;PHASE3,COMPLETED,1
2021-03-10,,TERMINATED,1
2009-08-25,PHASE1;PHASE2,COMPLETED,1
2005-09-14,,COMPLETED,1
2003-05-20,,WITHDRAWN,1
2024-02-14,EARLY_PHASE1,NOT_YET_RECRUITING,1
2021-04-19,PHASE4,RECRUITING,1
1997-09-08,,TERMINATED,1
2003-01-25,PHASE1,COMPLETED,1
2023-02-24,PHASE1;PHASE2,RECRUITING,1
2019-12-20,EARLY_PHASE1,COMPLETED,1
2015-01-14,PHASE1;PHASE2,COMPLETED,1
2022-11-18,PHASE3,RECRUITING,2
2016-06-18,,COMPLETED,3
2008-05-16,PHASE2,COMPLETED,2
2024-08-14,,NOT_YET_RECRUITING,1
2023-08-15,PHASE2,NOT_YET_RECRUITING,2
2025-09-17,,NOT_YET_RECRUITING,2
2016-02-21,PHASE4,TERMINATED,1
2017-06-01,PHASE1,TERMINATED,1
2022-06-21,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2012-06-29,PHASE4,WITHDRAWN,1
2025-07-15,PHASE1,WITHDRAWN,1
2022-11-24,PHASE2,ACTIVE_NOT_RECRUITING,1
2015-02-27,,ACTIVE_NOT_RECRUITING,1
2019-12-19,,SUSPENDED,1
2015-06-10,PHASE1,COMPLETED,2
2009-03-11,PHASE2,TERMINATED,1
2024-12-05,PHASE3,RECRUITING,2
2015-02-04,,TERMINATED,2
2015-03-18,PHASE1,COMPLETED,1
2010-07-19,,COMPLETED,1
2022-05-19,PHASE2,ACTIVE_NOT_RECRUITING,1
2021-12-23,PHASE1,RECRUITING,2
2018-03-16,PHASE1;PHASE2,ENROLLING_BY_INVITATION,1
2023-03-31,,ENROLLING_BY_INVITATION,1
2019-06-01,PHASE1,RECRUITING,1
2019-07-24,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2021-12-20,PHASE2;PHASE3,UNKNOWN,1
2018-03-08,PHASE1,TERMINATED,1
2016-11-24,PHASE2,UNKNOWN,1
2022-04-06,,ENROLLING_BY_INVITATION,1
2010-09-17,PHASE3,COMPLETED,1
2011-08-26,PHASE1,COMPLETED,2
2019-02-13,PHASE2,COMPLETED,1
2017-11-21,PHASE1;PHASE2,COMPLETED,2
2019-06-01,PHASE2,ACTIVE_NOT_RECRUITING,3
2019-05-24,PHASE2,UNKNOWN,1
2015-01-31,,UNKNOWN,1
2018-08-10,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2025-03-05,PHASE1;PHASE2,RECRUITING,2
2016-01-04,PHASE3,COMPLETED,3
2021-04-08,PHASE1;PHASE2,UNKNOWN,1
2015-01-19,,COMPLETED,3
2006-10-05,,COMPLETED,1
2020-01-21,PHASE1,RECRUITING,1
2010-05-25,PHASE3,COMPLETED,3
2022-04-05,PHASE2,COMPLETED,1
2014-06-05,,RECRUITING,1
2022-06-15,PHASE2,ACTIVE_NOT_RECRUITING,2
2003-05-07,PHASE2,COMPLETED,1
2023-08-11,PHASE3,RECRUITING,1
2004-09-01,,COMPLETED,1
2014-07-04,,COMPLETED,2
2014-12-19,PHASE2,COMPLETED,3
2007-04-23,,TERMINATED,1
2011-01-26,PHASE1;PHASE2,COMPLETED,1
2022-05-16,PHASE3,UNKNOWN,2
2019-10-04,PHASE2,ACTIVE_NOT_RECRUITING,1
2019-06-27,PHASE3,UNKNOWN,1
2023-08-31,PHASE4,COMPLETED,1
2023-11-10,PHASE1,RECRUITING,2
2016-10-15,,UNKNOWN,5
2021-12-04,,UNKNOWN,3
2020-01-27,PHASE1;PHASE2,UNKNOWN,1
2014-06-14,PHASE1,COMPLETED,1
2011-12-15,,TERMINATED,1
2016-07-07,PHASE1,COMPLETED,3
2016-03-14,PHASE3,TERMINATED,2
2007-10-01,PHASE3,TERMINATED,1
2023-03-01,PHASE1;PHASE2,NOT_YET_RECRUITING,1
2020-10-10,PHASE2,RECRUITING,1
2005-12-27,PHASE2,COMPLETED,1
2004-09-04,PHASE3,COMPLETED,1
2019-07-03,PHASE2,ACTIVE_NOT_RECRUITING,1
2025-01-09,PHASE3,RECRUITING,2
2024-10-10,PHASE2,COMPLETED,1
2005-03-29,PHASE3,COMPLETED,1
2019-05-23,PHASE1,UNKNOWN,2
2017-12-29,PHASE2,COMPLETED,2
2021-04-01,,NOT_YET_RECRUITING,4
2021-02-03,PHASE2,TERMINATED,1
2017-11-16,PHASE2,ACTIVE_NOT_RECRUITING,2
2025-01-01,PHASE1,ACTIVE_NOT_RECRUITING,3
2016-12-16,,RECRUITING,1
2019-11-08,,ACTIVE_NOT_RECRUITING,2
2019-12-04,PHASE3,WITHDRAWN,1
2015-11-26,,TERMINATED,1
2014-03-04,PHASE2,COMPLETED,1
2017-04-14,PHASE2;PHASE3,TERMINATED,1
2025-04-09,PHASE3,ENROLLING_BY_INVITATION,1
2016-11-11,PHASE2,TERMINATED,1
2018-01-10,PHASE2,UNKNOWN,1
2019-11-04,,WITHDRAWN,1
2012-05-25,PHASE3,COMPLETED,1
2023-01-08,,RECRUITING,3
2020-06-15,PHASE3,UNKNOWN,3
2015-02-12,PHASE2,COMPLETED,2
2020-03-31,PHASE1,ACTIVE_NOT_RECRUITING,2
2013-12-30,PHASE3,COMPLETED,1
2021-07-17,,ACTIVE_NOT_RECRUITING,3
2019-10-18,PHASE4,COMPLETED,2
2015-03-16,,UNKNOWN,1
2019-04-29,,RECRUITING,2
2023-08-31,,TERMINATED,1
2024-01-15,PHASE1;PHASE2,RECRUITING,1
2020-04-27,PHASE1,COMPLETED,2
2028-07-03,,NOT_YET_RECRUITING,1
2023-03-15,PHASE1,UNKNOWN,2
2017-02-20,PHASE2,WITHDRAWN,1
2015-03-14,,UNKNOWN,1
2022-06-18,,ENROLLING_BY_INVITATION,1
2004-05-25,,COMPLETED,1
2024-09-16,PHASE4,RECRUITING,1
2015-03-06,PHASE1,ACTIVE_NOT_RECRUITING,1
2023-02-09,PHASE4,COMPLETED,1
2016-03-01,PHASE3,UNKNOWN,2
2018-10-31,PHASE2,ACTIVE_NOT_RECRUITING,1
2025-02-01,PHASE1;PHASE2,ENROLLING_BY_INVITATION,1
2022-04-11,,ENROLLING_BY_INVITATION,2
2018-10-26,PHASE3,RECRUITING,1
2016-08-05,PHASE3,COMPLETED,1
2023-01-13,EARLY_PHASE1,COMPLETED,2
2025-06-16,PHASE2,COMPLETED,1
2024-12-16,PHASE2,ACTIVE_NOT_RECRUITING,1
2025-06-27,EARLY_PHASE1,RECRUITING,1
2019-11-21,PHASE3,COMPLETED,1
2007-07-19,PHASE3,COMPLETED,1
2018-10-02,,ACTIVE_NOT_RECRUITING,1
2014-04-21,PHASE2,ACTIVE_NOT_RECRUITING,1
2000-12-01,PHASE2,COMPLETED,2
2023-11-23,EARLY_PHASE1,COMPLETED,1
2022-11-29,PHASE2,RECRUITING,2
2023-11-17,,TERMINATED,2
2008-10-16,,COMPLETED,2
2018-08-31,PHASE1,COMPLETED,1
2024-02-28,PHASE2,NOT_YET_RECRUITING,1
2022-09-01,PHASE1,TERMINATED,2
2022-07-06,PHASE2,COMPLETED,1
2024-04-05,PHASE3,NOT_YET_RECRUITING,1
2017-06-13,PHASE2,COMPLETED,2
2012-10-30,,COMPLETED,1
2016-12-08,PHASE1,UNKNOWN,1
2019-01-16,PHASE1,RECRUITING,1
2012-07-28,PHASE3,COMPLETED,1
2023-03-15,,ENROLLING_BY_INVITATION,1
2016-04-26,PHASE2,TERMINATED,1
2020-09-11,PHASE4,ACTIVE_NOT_RECRUITING,1
2008-01-01,,TERMINATED,1
2026-03-21,PHASE2,RECRUITING,1
2019-12-02,PHASE4,COMPLETED,3
2019-02-27,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,2
2021-12-03,PHASE4,RECRUITING,1
2008-05-01,PHASE2,COMPLETED,2
2018-01-11,PHASE1,UNKNOWN,1
2022-08-24,PHASE4,ACTIVE_NOT_RECRUITING,1
2011-05-04,,ACTIVE_NOT_RECRUITING,1
2018-07-01,PHASE2;PHASE3,COMPLETED,2
2014-01-25,,COMPLETED,1
2021-11-15,PHASE1,WITHDRAWN,2
2023-08-09,PHASE3,COMPLETED,2
2017-05-24,EARLY_PHASE1,COMPLETED,1
2018-04-03,PHASE1,TERMINATED,2
2013-03-18,PHASE1,COMPLETED,2
2017-08-25,PHASE2,UNKNOWN,1
2021-10-06,PHASE4,UNKNOWN,2
2018-09-21,EARLY_PHASE1,COMPLETED,2
2010-05-31,PHASE3,COMPLETED,1
2018-02-13,PHASE2,TERMINATED,1
2021-01-12,PHASE3,RECRUITING,1
2023-06-23,PHASE4,COMPLETED,1
2020-08-19,PHASE2,WITHDRAWN,1
2020-07-07,PHASE2,TERMINATED,2
2003-09-18,PHASE2,COMPLETED,1
2023-04-30,,WITHDRAWN,1
2015-11-07,,COMPLETED,2
2019-02-16,,UNKNOWN,3
2020-06-01,EARLY_PHASE1,COMPLETED,3
2022-08-28,,ACTIVE_NOT_RECRUITING,2
2005-05-01,,COMPLETED,1
1997-09-09,,COMPLETED,1
2014-07-25,PHASE2,COMPLETED,1
2019-11-15,PHASE2,RECRUITING,1
2015-10-29,PHASE1;PHASE2,COMPLETED,1
2019-03-20,PHASE1;PHASE2,TERMINATED,1
2018-02-27,,SUSPENDED,1
2018-05-31,PHASE1;PHASE2,RECRUITING,1
2013-02-07,,COMPLETED,1
2022-08-19,PHASE4,UNKNOWN,2
2021-04-15,PHASE1;PHASE2,COMPLETED,1
2021-05-31,PHASE3,UNKNOWN,1
2015-07-09,PHASE2,COMPLETED,3
2019-03-21,PHASE3,COMPLETED,1
2020-05-04,PHASE1,COMPLETED,1
2008-03-10,PHASE2,COMPLETED,1
2021-11-12,PHASE3,TERMINATED,1
2024-04-26,,TERMINATED,1
2011-08-24,PHASE1;PHASE2,COMPLETED,1
2022-10-25,EARLY_PHASE1,UNKNOWN,1
2024-08-09,PHASE1;PHASE2,ENROLLING_BY_INVITATION,1
2025-10-21,PHASE1,NOT_YET_RECRUITING,1
2011-03-04,PHASE3,UNKNOWN,1
2007-11-16,PHASE1,COMPLETED,1
2024-03-15,PHASE1;PHASE2,RECRUITING,3
2022-08-29,PHASE1,RECRUITING,3
2022-07-04,PHASE1,TERMINATED,1
2026-02-10,,NOT_YET_RECRUITING,1
2020-09-14,PHASE1,TERMINATED,1
2021-12-20,PHASE3,COMPLETED,1
2025-07-09,PHASE1;PHASE2,WITHDRAWN,1
2024-05-02,PHASE1,COMPLETED,3
2024-04-29,PHASE4,RECRUITING,3
2023-06-22,,ENROLLING_BY_INVITATION,1
2005-10-05,PHASE1,COMPLETED,1
2014-01-07,PHASE2,COMPLETED,2
2024-02-19,PHASE4,COMPLETED,1
2024-09-17,,NOT_YET_RECRUITING,2
2018-07-09,,ACTIVE_NOT_RECRUITING,2
2020-12-20,PHASE1,UNKNOWN,1
2018-05-07,PHASE4,TERMINATED,1
2020-06-11,PHASE2,SUSPENDED,1
2024-08-13,PHASE1,ACTIVE_NOT_RECRUITING,1
2022-08-13,,COMPLETED,1
2017-07-01,EARLY_PHASE1,WITHDRAWN,1
2014-02-14,PHASE1,COMPLETED,1
2017-12-29,PHASE4,UNKNOWN,1
1968-04-01,,COMPLETED,1
2018-10-17,PHASE1,RECRUITING,1
2019-04-03,PHASE3,WITHDRAWN,1
2018-10-05,PHASE1;PHASE2,COMPLETED,1
2019-11-29,PHASE4,WITHDRAWN,1
2024-02-28,PHASE2,COMPLETED,1
2016-12-07,PHASE2,ACTIVE_NOT_RECRUITING,1
2017-01-14,,RECRUITING,1
2013-07-01,,UNKNOWN,1
2020-10-01,PHASE3,TERMINATED,2
2003-09-30,PHASE1,COMPLETED,1
2024-03-01,,SUSPENDED,1
2023-07-05,,TERMINATED,1
2018-04-23,,RECRUITING,3
2013-05-01,PHASE4,COMPLETED,2
1994-09-14,,COMPLETED,1
2021-01-12,PHASE2,UNKNOWN,1
2009-02-02,PHASE3,COMPLETED,1
2024-05-22,,ACTIVE_NOT_RECRUITING,3
2021-08-19,PHASE1;PHASE2,RECRUITING,2
2020-06-19,PHASE3,COMPLETED,2
2020-05-11,PHASE1,TERMINATED,2
2018-04-18,,TERMINATED,1
2017-01-23,,TERMINATED,1
2015-05-12,PHASE3,COMPLETED,2
2024-08-11,PHASE2,ACTIVE_NOT_RECRUITING,1
2014-01-14,,TERMINATED,1
2024-01-15,PHASE1,RECRUITING,1
2017-05-19,PHASE2,ACTIVE_NOT_RECRUITING,1
2023-01-06,PHASE2;PHASE3,RECRUITING,2
2019-08-16,,TERMINATED,3
2021-09-19,PHASE1,COMPLETED,1
2016-03-17,PHASE4,COMPLETED,4
2018-12-23,PHASE3,TERMINATED,1
2024-10-07,PHASE3,ACTIVE_NOT_RECRUITING,1
2022-01-13,PHASE2,TERMINATED,2
2023-07-13,PHASE2;PHASE3,RECRUITING,2
2010-05-17,PHASE3,COMPLETED,3
2010-12-30,,RECRUITING,1
2017-02-06,,RECRUITING,1
2019-06-01,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2022-03-24,PHASE4,ACTIVE_NOT_RECRUITING,1
2020-04-06,,ACTIVE_NOT_RECRUITING,3
2020-10-28,PHASE3,COMPLETED,2
2016-07-11,PHASE3,COMPLETED,2
2018-02-16,,RECRUITING,1
2024-11-06,PHASE4,RECRUITING,2
2019-02-28,PHASE3,WITHDRAWN,1
2017-11-17,PHASE1,TERMINATED,1
2022-04-27,PHASE4,UNKNOWN,1
2015-07-08,PHASE4,COMPLETED,1
2011-08-04,PHASE2,COMPLETED,1
2022-03-14,PHASE2,UNKNOWN,1
2017-09-12,PHASE2,WITHDRAWN,1
2024-11-26,,TERMINATED,1
2009-07-02,PHASE2,COMPLETED,1
2022-01-05,PHASE4,UNKNOWN,3
2022-02-18,PHASE2,UNKNOWN,2
2022-08-21,PHASE4,COMPLETED,1
2025-02-20,,SUSPENDED,1
2013-07-01,PHASE1,COMPLETED,1
2024-09-16,PHASE1;PHASE2,RECRUITING,2
2017-05-15,PHASE1,UNKNOWN,1
2018-10-04,,TERMINATED,1
2024-02-17,PHASE2,ACTIVE_NOT_RECRUITING,1
2004-03-11,PHASE4,COMPLETED,1
1977-05-23,,TERMINATED,1
2016-03-30,PHASE1;PHASE2,COMPLETED,1
2012-04-11,PHASE2,COMPLETED,1
2022-12-02,,NOT_YET_RECRUITING,1
2020-01-28,PHASE3,RECRUITING,1
2023-12-25,,SUSPENDED,1
2018-07-31,PHASE1;PHASE2,COMPLETED,1
2024-01-08,PHASE4,COMPLETED,1
2012-02-16,PHASE2,COMPLETED,1
2016-01-19,PHASE2,RECRUITING,1
2002-06-27,PHASE3,COMPLETED,1
2015-05-06,PHASE2,COMPLETED,1
2025-02-04,PHASE2,COMPLETED,2
2015-08-31,PHASE3,TERMINATED,2
2020-09-02,PHASE2,TERMINATED,2
2007-11-29,PHASE3,COMPLETED,1
2024-04-28,PHASE2,ACTIVE_NOT_RECRUITING,1
2013-02-18,PHASE3,COMPLETED,1
2020-04-20,PHASE4,WITHDRAWN,2
2021-08-18,PHASE2,UNKNOWN,2
2022-10-12,EARLY_PHASE1,COMPLETED,1
2017-11-06,PHASE1,COMPLETED,7
2022-06-21,PHASE1,ACTIVE_NOT_RECRUITING,2
2016-12-31,PHASE2,COMPLETED,2
2022-12-10,PHASE2,RECRUITING,1
2002-06-18,PHASE4,COMPLETED,1
2024-10-01,PHASE1,ACTIVE_NOT_RECRUITING,3
2022-04-09,,UNKNOWN,3
2024-09-17,,ENROLLING_BY_INVITATION,3
2021-01-04,PHASE4,UNKNOWN,1
2022-03-17,PHASE4,COMPLETED,1
2017-04-26,PHASE2,COMPLETED,5
2018-11-15,PHASE3,ACTIVE_NOT_RECRUITING,1
2018-03-18,PHASE3,COMPLETED,1
2017-07-14,PHASE2,UNKNOWN,1
2020-12-18,PHASE4,TERMINATED,1
2018-04-10,PHASE4,UNKNOWN,1
2020-11-09,PHASE1,ACTIVE_NOT_RECRUITING,1
2021-03-10,PHASE2;PHASE3,RECRUITING,1
2014-01-05,PHASE1,COMPLETED,1
2021-07-12,PHASE2,ACTIVE_NOT_RECRUITING,2
2004-03-26,PHASE3,COMPLETED,1
2017-02-06,PHASE2,ACTIVE_NOT_RECRUITING,1
2023-06-30,PHASE2,ACTIVE_NOT_RECRUITING,2
2011-03-16,PHASE1,COMPLETED,1
2020-12-09,PHASE2;PHASE3,COMPLETED,1
2022-03-24,PHASE1,ACTIVE_NOT_RECRUITING,1
2022-02-22,PHASE3,UNKNOWN,1
2024-11-01,EARLY_PHASE1,COMPLETED,1
2020-06-26,PHASE3,RECRUITING,1
2021-02-28,PHASE1,ACTIVE_NOT_RECRUITING,1
2024-09-04,PHASE1,RECRUITING,5
2005-09-01,,COMPLETED,3
2022-01-30,PHASE3,UNKNOWN,1
2022-04-06,PHASE3,COMPLETED,3
2020-05-03,,UNKNOWN,2
2022-06-17,PHASE3,ACTIVE_NOT_RECRUITING,1
2025-06-23,PHASE1,COMPLETED,1
2023-10-25,PHASE4,COMPLETED,1
2020-04-08,PHASE1;PHASE2,TERMINATED,2
2023-02-21,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2018-01-02,PHASE2,COMPLETED,6
2017-07-23,PHASE3,ACTIVE_NOT_RECRUITING,1
2015-12-28,PHASE1,ACTIVE_NOT_RECRUITING,1
2022-08-15,PHASE1;PHASE2,RECRUITING,2
2017-05-14,,UNKNOWN,2
2024-10-28,PHASE2,ACTIVE_NOT_RECRUITING,1
2008-06-04,PHASE3,COMPLETED,1
2025-02-23,,ENROLLING_BY_INVITATION,2
2018-11-13,PHASE3,TERMINATED,1
2021-09-01,EARLY_PHASE1,COMPLETED,6
2012-02-16,,WITHDRAWN,1
2022-11-15,PHASE1;PHASE2,TERMINATED,2
2016-12-07,PHASE2,COMPLETED,3
2024-08-10,,ENROLLING_BY_INVITATION,2
2019-05-02,EARLY_PHASE1,RECRUITING,1
2005-08-24,PHASE2,COMPLETED,1
2006-01-08,PHASE2,COMPLETED,1
2022-07-26,PHASE3,COMPLETED,2
2019-10-12,PHASE4,COMPLETED,1
2022-11-11,PHASE2,COMPLETED,1
2018-08-09,,RECRUITING,2
2018-12-14,PHASE2,ACTIVE_NOT_RECRUITING,3
2020-08-21,PHASE1,TERMINATED,1
2020-02-03,PHASE1,ACTIVE_NOT_RECRUITING,1
2018-04-21,PHASE1;PHASE2,COMPLETED,1
2018-12-13,PHASE1,UNKNOWN,3
2019-10-17,PHASE4,RECRUITING,1
2025-03-09,PHASE3,ACTIVE_NOT_RECRUITING,1
2015-11-30,,RECRUITING,1
2001-02-02,PHASE3,COMPLETED,1
2012-02-16,PHASE4,COMPLETED,1
2021-03-11,PHASE1,UNKNOWN,1
2018-02-10,PHASE2;PHASE3,COMPLETED,1
2023-06-07,PHASE4,RECRUITING,3
2017-06-29,PHASE1,WITHDRAWN,1
2020-06-29,EARLY_PHASE1,COMPLETED,1
2013-07-05,PHASE2,ACTIVE_NOT_RECRUITING,1
2023-05-18,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2022-09-14,PHASE2;PHASE3,UNKNOWN,1
2019-03-05,PHASE1;PHASE2,RECRUITING,1
2016-11-11,PHASE3,TERMINATED,1
2018-05-30,PHASE1,RECRUITING,1
2021-04-16,PHASE2,COMPLETED,2
2018-08-28,PHASE2,UNKNOWN,1
2023-07-12,PHASE2,RECRUITING,1
2020-04-21,PHASE3,COMPLETED,1
2014-11-03,,UNKNOWN,2
2021-08-11,,ACTIVE_NOT_RECRUITING,3
2022-08-12,PHASE2,ACTIVE_NOT_RECRUITING,1
2017-11-29,,TERMINATED,2
2018-02-21,PHASE3,RECRUITING,1
2022-08-10,EARLY_PHASE1,COMPLETED,1
2011-11-11,,ACTIVE_NOT_RECRUITING,1
2022-07-05,,WITHDRAWN,3
2024-10-30,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2022-10-13,PHASE1;PHASE2,RECRUITING,1
2009-08-26,PHASE1,COMPLETED,1
2019-04-10,PHASE4,WITHDRAWN,2
2017-11-15,PHASE2;PHASE3,COMPLETED,1
2023-07-06,PHASE2,TERMINATED,2
2020-05-26,PHASE1,UNKNOWN,1
2011-06-21,PHASE2,COMPLETED,1
2020-09-09,PHASE2;PHASE3,TERMINATED,1
2020-10-30,EARLY_PHASE1,UNKNOWN,1
2019-10-01,PHASE1;PHASE2,WITHDRAWN,1
2020-04-30,PHASE2,COMPLETED,4
2024-10-10,PHASE3,ACTIVE_NOT_RECRUITING,1
2020-03-15,PHASE3,UNKNOWN,2
2013-05-22,,COMPLETED,1
2019-08-13,EARLY_PHASE1,WITHDRAWN,1
2020-12-28,PHASE4,ACTIVE_NOT_RECRUITING,1
2022-01-10,PHASE1,RECRUITING,1
2018-01-29,PHASE1;PHASE2,TERMINATED,1
2022-11-14,,TERMINATED,1
2003-07-07,,RECRUITING,1
2022-03-14,PHASE3,ACTIVE_NOT_RECRUITING,3
2025-03-20,PHASE1,SUSPENDED,1
2008-03-13,PHASE2,WITHDRAWN,1
2025-01-22,PHASE4,NOT_YET_RECRUITING,1
2020-01-30,PHASE2,TERMINATED,1
2024-09-11,,NOT_YET_RECRUITING,3
2013-03-20,,RECRUITING,1
2022-08-10,,TERMINATED,1
2012-08-10,PHASE1,COMPLETED,1
2024-08-13,PHASE1;PHASE2,TERMINATED,1
2025-12-30,EARLY_PHASE1,NOT_YET_RECRUITING,1
2008-06-03,,COMPLETED,3
2022-07-20,PHASE3,UNKNOWN,1
2015-12-09,PHASE4,COMPLETED,1
2018-03-02,PHASE2,ACTIVE_NOT_RECRUITING,1
2018-09-06,PHASE1;PHASE2,WITHDRAWN,1
2021-07-13,PHASE1;PHASE2,UNKNOWN,1
2021-03-26,PHASE2;PHASE3,COMPLETED,1
2017-10-12,PHASE3,UNKNOWN,1
2004-12-21,PHASE2,COMPLETED,1
2024-02-26,PHASE2,ACTIVE_NOT_RECRUITING,1
2011-09-22,PHASE2;PHASE3,TERMINATED,1
2019-12-30,PHASE3,UNKNOWN,1
2015-11-19,PHASE1;PHASE2,COMPLETED,1
2019-10-04,PHASE2,RECRUITING,1
2017-12-15,,RECRUITING,4
2022-01-08,,ACTIVE_NOT_RECRUITING,1
2019-04-20,PHASE1,COMPLETED,1
2020-02-03,EARLY_PHASE1,WITHDRAWN,1
2015-03-09,PHASE1;PHASE2,TERMINATED,1
2005-12-27,PHASE4,COMPLETED,1
2021-12-15,,SUSPENDED,2
2007-06-15,PHASE3,COMPLETED,1
2023-12-06,PHASE1,COMPLETED,2
2018-06-08,PHASE2,TERMINATED,1
2018-05-08,PHASE3,TERMINATED,1
2012-05-11,,COMPLETED,3
2023-03-30,PHASE3,WITHDRAWN,1
2013-01-28,PHASE2,COMPLETED,1
2022-07-25,PHASE1,RECRUITING,1
2021-06-29,PHASE1,TERMINATED,2
2024-10-30,EARLY_PHASE1,NOT_YET_RECRUITING,1
2019-11-05,PHASE4,COMPLETED,2
2022-05-05,,TERMINATED,2
2023-08-11,PHASE4,COMPLETED,1
2021-04-28,PHASE1,RECRUITING,1
2015-09-03,PHASE4,TERMINATED,1
2019-06-03,,WITHDRAWN,1
2011-07-12,PHASE1,ACTIVE_NOT_RECRUITING,1
2002-11-04,,ENROLLING_BY_INVITATION,1
2018-03-21,PHASE3,WITHDRAWN,1
2014-06-13,,WITHDRAWN,1
2022-05-22,,ACTIVE_NOT_RECRUITING,3
2023-06-20,PHASE3,COMPLETED,1
2012-04-25,,COMPLETED,3
2022-06-30,PHASE1,RECRUITING,2
2023-01-01,PHASE1,ACTIVE_NOT_RECRUITING,2
2018-12-03,PHASE1;PHASE2,UNKNOWN,1
2024-09-28,,ENROLLING_BY_INVITATION,1
2019-06-14,PHASE3,ACTIVE_NOT_RECRUITING,3
2022-10-26,PHASE2,TERMINATED,1
2023-09-18,,UNKNOWN,2
2018-10-24,,RECRUITING,2
2019-10-01,PHASE2,ENROLLING_BY_INVITATION,1
2012-06-18,,COMPLETED,3
2010-03-02,PHASE3,COMPLETED,1
2012-07-12,PHASE2,COMPLETED,1
2015-11-11,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2013-01-07,PHASE1;PHASE2,COMPLETED,1
2004-11-30,,RECRUITING,1
2003-07-24,PHASE3,COMPLETED,1
2005-09-05,,COMPLETED,1
2023-08-05,PHASE4,COMPLETED,1
2020-04-05,PHASE2,TERMINATED,1
2021-07-01,PHASE4,WITHDRAWN,1
2016-10-28,,UNKNOWN,3
2021-06-30,PHASE1;PHASE2,COMPLETED,2
2019-12-04,PHASE4,COMPLETED,1
2024-12-31,PHASE4,RECRUITING,1
2015-12-05,PHASE3,ACTIVE_NOT_RECRUITING,1
2019-10-19,,TERMINATED,1
2018-04-01,PHASE2,COMPLETED,3
2012-11-15,PHASE3,COMPLETED,1
2004-11-04,PHASE2,COMPLETED,1
2021-01-11,PHASE2,SUSPENDED,1
2018-01-04,PHASE1,TERMINATED,1
2023-07-24,PHASE1,ACTIVE_NOT_RECRUITING,2
2011-11-09,PHASE1;PHASE2,COMPLETED,1
2009-11-01,,TERMINATED,2
2020-02-21,PHASE4,RECRUITING,1
2017-09-21,,UNKNOWN,5
2018-07-11,PHASE1,RECRUITING,1
2018-02-23,PHASE4,TERMINATED,1
2018-09-21,PHASE1,UNKNOWN,1
2023-06-16,,ENROLLING_BY_INVITATION,1
2022-03-26,,RECRUITING,2
2022-02-07,,ENROLLING_BY_INVITATION,2
2016-02-14,,UNKNOWN,1
2019-10-15,PHASE3,TERMINATED,1
2021-05-01,PHASE1;PHASE2,RECRUITING,1
2017-11-03,PHASE4,COMPLETED,2
2024-12-17,PHASE2,WITHDRAWN,1
2013-06-11,PHASE2,COMPLETED,2
2021-07-25,,RECRUITING,1
2017-10-17,EARLY_PHASE1,WITHDRAWN,1
2022-10-06,PHASE3,WITHDRAWN,1
2015-03-08,PHASE3,COMPLETED,1
2020-09-10,PHASE2,ACTIVE_NOT_RECRUITING,1
1993-05-08,PHASE2,COMPLETED,1
2010-10-02,,COMPLETED,1
2021-11-26,PHASE1,RECRUITING,1
2001-08-09,,RECRUITING,1
2014-05-20,,UNKNOWN,1
